,Unnamed: 0,Unnamed: 0.1,isbn,title,rating,age,UserID,description,num_pages,image_url,emotion_NRC,emotion_NRC_objective
90,109,109,9781449462253,Big Nate: Say Good-bye to Dork City,5.0,9,93,"Nate tries to get in good with Marcus, leader of the school's most
notorious posse.",222,http://books.google.com/books/content?id=JliUoAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"{'Anger': 0.0, 'Anticipation': 0.17038102084831053, 'Disgust': 0.0, 'Fear': 0.06374311047208243, 'Joy': 0.18356098729930503, 'Sadness': 0.0, 'Surprise': 0.0524802300503235, 'Trust': 0.5298346513299784}",
91,110,110,031612592X,When the Sea Turned to Silver,5.0,9,93,"A New York Times Bestseller A National Book Award Finalist This
breathtaking, full-color illustrated fantasy is inspired by Chinese
folklore, and is a companion to the Newbery Honor winner Where the Mountain
Meets the Moon Pinmei's gentle, loving grandmother always has the most
exciting tales for her granddaughter and the other villagers. However, the
peace is shattered one night when soldiers of the Emperor arrive and kidnap
the storyteller. Everyone knows that the Emperor wants something called the
Luminous Stone That Lights the Night. Determined to have her grandmother
returned, Pinmei embarks on a journey to find the Luminous Stone alongside
her friend Yishan, a mysterious boy who seems to have his own secrets to
hide. Together, the two must face obstacles usually found only in legends
to find the Luminous Stone and save Pinmei's grandmother--before it's too
late. A fast-paced adventure that is extraordinarily written and
beautifully illustrated, When the Sea Turned to Silver is a masterpiece
companion novel to Where the Mountain Meets the Moon and Starry River of
the Sky.",384,https://covers.openlibrary.org/b/id/7879421-L.jpg,"{'Anger': 0.053348804576609635, 'Anticipation': 0.18133736305251227, 'Disgust': 0.006746181661179772, 'Fear': 0.06157914620324895, 'Joy': 0.3131037832586756, 'Sadness': 0.06133628366344649, 'Surprise': 0.08983215500026985, 'Trust': 0.23271628258405744}",
92,111,111,9781101934869,Auggie & Me: Three WONDER Stories,5.0,9,3,"""These stories are an extra peek at Auggie, a boy born with extreme facial abnormalities, before he started at Beecher Prep and during his first year there. Readers get to see him through the eyes of Julian, the bully; Christopher, Auggie s oldest friend; and Charlotte, Auggie s new friend at school""-- Provided by publisher.",0,http://books.google.com/books/content?id=PGU0rgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"{'Anger': 0.1383410672853828, 'Anticipation': 0.10875870069605567, 'Disgust': 0.016966357308584683, 'Fear': 0.17111368909512756, 'Joy': 0.13660092807424593, 'Sadness': 0.08381670533642689, 'Surprise': 0.049883990719257525, 'Trust': 0.2945185614849188}",
93,113,113,9780399551239,Where the Red Fern Grows,5.0,9,95,"[""A young boy living in the Ozarks achieves his heart's desire when he becomes the owner of two redbone hounds and teaches them to be champion hunters.""]",304,https://covers.openlibrary.org/b/id/8137138-L.jpg,"{'Anger': 0.0, 'Anticipation': 0.19481317600786624, 'Disgust': 0.014380530973451324, 'Fear': 0.06907571288102261, 'Joy': 0.3722959685349066, 'Sadness': 0.04412487708947885, 'Surprise': 0.035521140609636175, 'Trust': 0.2697885939036381}",
94,114,114,9780440420477,The Penderwicks,5.0,9,96,"This series of modern classics about the charming Penderwick family from National Book Award winner and New York Times bestseller Jeanne Birdsall is perfect for fans of Noel Streatfeild and Edward Eager. Over one million copies sold, now with a bright new look!  This summer the Penderwick sisters have a wonderful surprise: a holiday on the grounds of a beautiful estate called Arundel. Soon they are busy discovering the summertime magic of Arundel’s sprawling gardens, treasure-filled attic, tame rabbits, and the cook who makes the best gingerbread in Massachusetts. But the best discovery of all is Jeffrey Tifton, son of Arundel’s owner, who quickly proves to be the perfect companion for their adventures.  The icy-hearted Mrs. Tifton is not as pleased with the Penderwicks as Jeffrey is, though, and warns the new friends to stay out of trouble. Which, of course, they will—won’t they? One thing’s for sure: it will be a summer the Penderwicks will never forget.  Deliciously nostalgic and quaintly witty, this is a story as breezy and carefree as a summer day.",262,https://covers.openlibrary.org/b/id/282788-L.jpg,"{'Anger': 0.0, 'Anticipation': 0.17476427842171643, 'Disgust': 0.0032730766920905656, 'Fear': 0.029337577322683328, 'Joy': 0.45708966428442727, 'Sadness': 0.022641282805837493, 'Surprise': 0.10134526454867578, 'Trust': 0.21154885592456912}",
95,115,115,689815212,Caddie Woodlawn,5.0,9,96,Chronicles the adventures of eleven-year-old Caddie growing up with her six brothers and sisters on the Wisconsin frontier in the mid-nineteenth century.,242,https://covers.openlibrary.org/b/id/434519-L.jpg,"{'Anger': 0.0, 'Anticipation': 0.19358214161144052, 'Disgust': 0.0, 'Fear': 0.0, 'Joy': 0.22078828043250784, 'Sadness': 0.0, 'Surprise': 0.0, 'Trust': 0.5856295779560516}",
96,119,119,4770020678,Totto-chan: The Little Girl at the Window,5.0,9,93,"This engaging series of childhood recollections tells about an ideal school in Tokyo during World War II that combined learning with fun, freedom, and love. This unusual school had old railroad cars for classrooms, and it was run by an extraordinary man--its founder and headmaster, Sosaku Kobayashi--who was a firm believer in freedom of expression and activity.",232,https://images.gr-assets.com/books/1354795941m/328802.jpg,"{'Anger': 0.0, 'Anticipation': 0.055594025126125254, 'Disgust': 0.0, 'Fear': 0.024730438223365323, 'Joy': 0.38332179246216247, 'Sadness': 0.0, 'Surprise': 0.0, 'Trust': 0.5363537441883471}",
97,130,130,375829067,Protector of the Small: Squire,5.0,9,103,"When Kel is chosen by the legendary Lord Raoul to be his squire, the conservatives of the realm hardly think she's up to the job. Kel earns respect and admiration among the men, as well as the affection of a fellow squire.<br />""This feminist fantasy is a delightful read.""--KLIATT",399,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"{'Anger': 0.0, 'Anticipation': 0.16213778329011158, 'Disgust': 0.014094035404216936, 'Fear': 0.0, 'Joy': 0.33949712481677763, 'Sadness': 0.0, 'Surprise': 0.03698274890066523, 'Trust': 0.4472883075882287}",
98,135,135,9781467713290,Endangered and Extinct Mammals,5.0,9,108,Asian elephants and Mexican long-nosed bats are two examples of endangered mammals. Few of them exist in the wild. Other mammals have already gone extinct. What hurts these animals? What can you do to help? Read this book to find out!,0,http://books.google.com/books/content?id=5CmjAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"{'Anger': 0.10168569874932028, 'Anticipation': 0.0, 'Disgust': 0.03262642740619902, 'Fear': 0.2775058908827261, 'Joy': 0.07141562443356897, 'Sadness': 0.32282037339133585, 'Surprise': 0.10621714700018124, 'Trust': 0.08772883813666847}",
99,136,136,9780545484961,Keira the movie star fairy,5.0,9,109,"Movies and magic -- a winning combination!  A real Hollywood blockbuster is filming in Kirsty's town, and Rachel and Kirsty get to play extras! It's like a dream come true . . . until Jack Frost's goblins steal Kiera the Movie Star Fairy's three magic items. Unless Kirsty and Rachel can get them back, movies everywhere will be doomed!",163,https://covers.openlibrary.org/b/id/10193724-L.jpg,"{'Anger': 0.034681653479257564, 'Anticipation': 0.13059232418841976, 'Disgust': 0.08659321156548105, 'Fear': 0.1490053982104563, 'Joy': 0.3275900317976781, 'Sadness': 0.1121053020779413, 'Surprise': 0.03349848406418694, 'Trust': 0.1259335946165792}",
100,137,137,1481431331,25 roses,4.0,9,110,"Mia moves from the shadows to the spotlight when her matchmaking plans go awry in this contemporary M!X novel from the author of 30 Days of No Gossip.  Mia is used to feeling overlooked: her perfect older sister gets all the attention at home, and the popular clique at school are basically experts at ignoring her. So when it’s time for the annual Student Council chocolate rose sale, Mia is prepared to feel even worse. Because even though anyone can buy and send roses to their crushes and friends, the same (popular) people always end up with roses while everyone else gets left out.  Except a twist of fate puts Mia in charge of selling the roses this year—and that means things are going to change. With a little creativity, Mia makes sure the kids who usually leave empty-handed suddenly find themselves the object of someone’s affection. But her scheme starts to unravel when she realizes that being a secret matchmaker isn’t easy—and neither is being in the spotlight.",209,https://covers.openlibrary.org/b/id/8303445-L.jpg,"{'Anger': 0.03423346799914948, 'Anticipation': 0.20848394641718054, 'Disgust': 0.022467928272733716, 'Fear': 0.08094124317811326, 'Joy': 0.1863704018711461, 'Sadness': 0.1075200226805585, 'Surprise': 0.07527110355092494, 'Trust': 0.2847118860301935}",
101,145,145,545132053,smile,5.0,9,116,"Raina Telgemeier's #1 <i>New York Times </i>bestselling, Eisner Award-winning graphic memoir based on her childhood!<br /><br /> Raina just wants to be a normal sixth grader. But one night after Girl Scouts she trips and falls, severely injuring her two front teeth. What follows is a long and frustrating journey with on-again, off-again braces, surgery, embarrassing headgear, and even a retainer with fake teeth attached. And on top of all that, there's still more to deal with: a major earthquake, boy confusion, and friends who turn out to be not so friendly.<br />",214,https://images.gr-assets.com/books/1438206850m/6393631.jpg,"{'Anger': 0.07129893699766658, 'Anticipation': 0.1699248120300752, 'Disgust': 0.01861550427793622, 'Fear': 0.12953072336012444, 'Joy': 0.17884366087632872, 'Sadness': 0.14975369458128082, 'Surprise': 0.11018926626912108, 'Trust': 0.17184340160746694}",
102,149,149,9780545206884,I survived the shark attacks of 1916,4.0,9,120,"In July, 1916, Chet Roscow is fascinated by news accounts of the great white shark said to be attacking people along the New Jersey shore not far from his home, but when he goes swimming in Matawan Creek he discovers the truth of the stories.",87,https://covers.openlibrary.org/b/id/7239833-L.jpg,"{'Anger': 0.11027536970933197, 'Anticipation': 0.09357470678225395, 'Disgust': 0.06973482916879144, 'Fear': 0.12544620091789904, 'Joy': 0.11996430392656807, 'Sadness': 0.12544620091789901, 'Surprise': 0.15425803161652218, 'Trust': 0.20130035696073434}",
103,150,150,590353403,Harry Potter and the Sorcerer's Stone,5.0,9,121,"Rescued from the outrageous neglect of his aunt and uncle, a young boy with
a great destiny proves his worth while attending Hogwarts School for
Witchcraft and Wizardry.",0,http://books.google.com/books/content?id=zXgTdQagLGkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"{'Anger': 0.06806879403232491, 'Anticipation': 0.18617903025279736, 'Disgust': 0.055014504765851624, 'Fear': 0.07283464566929133, 'Joy': 0.10795690012432654, 'Sadness': 0.12391214256112722, 'Surprise': 0.1513675922088686, 'Trust': 0.23466639038541234}",
104,154,154,440403278,Number The Stars,5.0,9,120,"As the German troops begin their campaign to ""relocate"" all the Jews of Denmark, Annemarie Johansen’s family takes in Annemarie’s best friend, Ellen Rosen, and conceals her as part of the family.  Through the eyes of ten-year-old Annemarie, we watch as the Danish Resistance smuggles almost the entire Jewish population of Denmark, nearly seven thousand people, across the sea to Sweden. The heroism of an entire nation reminds us that there was pride and human decency in the world even during a time of terror and war.  With a new introduction by the author.",137,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"{'Anger': 0.05870907706623805, 'Anticipation': 0.1658912105574825, 'Disgust': 0.0, 'Fear': 0.19194653582607224, 'Joy': 0.216817528127908, 'Sadness': 0.05803231537095, 'Surprise': 0.09119363844006431, 'Trust': 0.217409694611285}",
105,156,156,679826424,Junie B. Jones and the Stupid Smelly Bus,5.0,9,125,"Remember when it was scary to go to school? 'Cause it was your first day and you didn't know anything. Meet Junie B. Jones, kindergartner. <i>She's</i> so scared of the school bus and the meanies on it that when it's time to go home, she doesn't.",69,https://images.gr-assets.com/books/1353109909m/958277.jpg,"{'Anger': 0.0, 'Anticipation': 0.0, 'Disgust': 0.0, 'Fear': 0.4605465151980351, 'Joy': 0.21338655204175624, 'Sadness': 0.0, 'Surprise': 0.0, 'Trust': 0.32606693276020887}",
106,159,159,9780399162541,Penelope Crumb Finds Her Luck,5.0,9,127,"[""Blaming The Bad Luck for not being anyone's Favorite, fourth-grader Penelope Crumb hopes to change this situation by becoming the lead artist for the mural her class is painting for the residents of Potwaller's Blessed Home for the Aging.""]",0,,"{'Anger': 0.09469429004547751, 'Anticipation': 0.13815058110156644, 'Disgust': 0.07741283476503286, 'Fear': 0.05790803436078828, 'Joy': 0.3183425972713492, 'Sadness': 0.0426478019201617, 'Surprise': 0.08842849924204144, 'Trust': 0.18241536129358266}",
107,161,161,590567330,A Light in the Storm : the Civil War diary of Amelia Martin,0.0,9,129,"Captures the emotions of a young Union girl who struggles to make sense of
her shattered world as she lives in a state of harsh division during the
first year of the Civil War. 120,000 first printing.",0,https://covers.openlibrary.org/b/id/6459304-L.jpg,"{'Anger': 0.0, 'Anticipation': 0.20894274968658588, 'Disgust': 0.0, 'Fear': 0.0, 'Joy': 0.3221897200167154, 'Sadness': 0.2632678646050982, 'Surprise': 0.06853322189720017, 'Trust': 0.13706644379440033}",
108,171,171,9781402217753,Horrid Henry,5.0,9,125,"Horrid Henry causes his brother Perfect Peter all sorts of problems when he behaves properly for a change, upstages Peter at a dance recital, plays pirates, and goes on a camping trip.",112,https://covers.openlibrary.org/b/id/7896757-L.jpg,"{'Anger': 0.15759249033683048, 'Anticipation': 0.04914411927112093, 'Disgust': 0.07156267255659857, 'Fear': 0.12909994478188846, 'Joy': 0.1639977912755384, 'Sadness': 0.22683600220872444, 'Surprise': 0.03103257868580895, 'Trust': 0.1707344008834898}",
109,176,176,9780545033503,Julia Gillian (and the Quest for Joy),5.0,9,143,"Where is the joy? Julia Gillian is sure to find it! This is the second story in an extraordinary series by a New York Times bestselling author.<br /><br />So far, fifth grade at Lake Harriet Elementary School is not exactly a thing of joy. Julia Gillian's best friend, Bonwit Keller, is keeping a secret from her. Trumpet lessons with Mr. Mixler, her favorite teacher, are much harder than expected. And most upsetting of all, the kind lunch lady has been replaced by a tyrant known as the Dumpling Man. Where is the joy? Amidst all this, Julia Gillian starts keeping secrets of her own--secrets that feel an awful lot like lies. To set things right, she will have to learn a little bit about friendship and honesty.<br />",0,https://covers.openlibrary.org/b/id/8224610-L.jpg,"{'Anger': 0.08741659098985274, 'Anticipation': 0.08820626209183877, 'Disgust': 0.07339992892960084, 'Fear': 0.07355786314999804, 'Joy': 0.21893631302562486, 'Sadness': 0.10206498993169347, 'Surprise': 0.027756939234808705, 'Trust': 0.32866111264658276}",
110,181,181,9780679890782,The Goose's Gold : an A to Z Mystery,4.0,9,148,"<b>G is for Gold...</b><br /><br />Sun, sand--and sunken treasure? That's what Dink, Josh, and Ruth Rose discover when they go on vacation to Florida. An old ship has been found off the coast, and it's full of gold! Two divers are collecting donations to bring up the loot. They're promising to share whatever they find, but is this too good to be true? It's up to Dink and his friends to get to the bottom of it! A brand-new map of the Florida coast and fun black-and-white drawings make The Goose's Gold a must for kids who love mysteries!<br /><br /><i>From the Trade Paperback edition.</i>",86,https://covers.openlibrary.org/b/id/424184-L.jpg,"{'Anger': 0.0, 'Anticipation': 0.2616671419066629, 'Disgust': 0.00855431993156544, 'Fear': 0.011880999904952002, 'Joy': 0.34730538922155696, 'Sadness': 0.04419731964642145, 'Surprise': 0.04828438361372494, 'Trust': 0.27811044577511645}",
111,187,187,9781419701948,Fake Mustache,5.0,9,152,"Award-winning author Tom Angleberger flexes his comic muscle in this hairy adventure story with twists at every turn.<br /><br />Regular kid Lenny Flem Jr. is the only one standing between his evil-genius best friend--Casper, a master of disguise and hypnosis--and world domination. It all begins when Casper spends money from his granny on a spectacularly convincing fake mustache, the Heidelberg Handlebar #7. With it he's able rob banks, amass a vast fortune, and run for president. Is Lenny the only one who can see through his disguise? And will he be able to stop Casper from taking over the world?",0,https://covers.openlibrary.org/b/id/9439962-L.jpg,"{'Anger': 0.07377625892049451, 'Anticipation': 0.19162729922605284, 'Disgust': 0.07146446879083325, 'Fear': 0.08287265051763996, 'Joy': 0.21469494421549903, 'Sadness': 0.0620665393506885, 'Surprise': 0.07463061614232586, 'Trust': 0.228867222836466}",
112,188,188,9780786856299,Percy Jackson and the Lightning Thief,5.0,9,153,"Percy Jackson is a good kid, but he can't seem to focus on his schoolwork or control his temper. And lately, being away at boarding school is only getting worse-Percy could have sworn his pre-algebra teacher turned into a monster and tried to kill him. When Percy's mom finds out, she knows it's time that he knew the truth about where he came from, and that he go to the one place he'll be safe. She sends Percy to Camp Half Blood, a summer camp for demigods (on Long Island), where he learns that the father he never knew is Poseidon, God of the Sea. Soon a mystery unfolds and together with his friends -- one a satyr and the other the demigod daughter of Athena -- Percy sets out on a quest across the United States to reach the gates of the Underworld (located in a recording studio in Hollywood) and prevent a catastrophic war between the gods.",384,https://covers.openlibrary.org/b/id/7357496-L.jpg,"{'Anger': 0.06515825914935706, 'Anticipation': 0.17515661061655124, 'Disgust': 0.005481371579294428, 'Fear': 0.1304813715792944, 'Joy': 0.21867787668974611, 'Sadness': 0.05151665018133861, 'Surprise': 0.03478404220243982, 'Trust': 0.3187438180019782}",
113,214,214,9780061473791,Jake Ransom and the Skull King's Shadow,5.0,9,170,"Connecticut middle-schooler Jake and his older sister Kady are transported by a Mayan artifact to a strange world inhabited by a mix of people from long-lost civilizations who are threatened by prehistoric creatures and an evil alchemist, the Skull King.",0,https://covers.openlibrary.org/b/id/6657551-L.jpg,"{'Anger': 0.18381377397177662, 'Anticipation': 0.05837655288867446, 'Disgust': 0.21022795802677602, 'Fear': 0.23000844288988057, 'Joy': 0.0, 'Sadness': 0.18658786636111446, 'Surprise': 0.057532263900615124, 'Trust': 0.0734531419611627}",
114,215,215,1575131544,Megan and the Borealis Butterfly,2.0,9,170,"Transported by the magic mirror to the Amazon rain forest, Megan meets a girl searching for specimens of an endangered species of butterfly",0,https://covers.openlibrary.org/b/id/3739736-L.jpg,"{'Anger': 0.0, 'Anticipation': 0.0, 'Disgust': 0.0, 'Fear': 0.42847811887655124, 'Joy': 0.46505551926845207, 'Sadness': 0.10646636185499675, 'Surprise': 0.0, 'Trust': 0.0}",
115,226,226,9780316228190,Twilight Sparkle and the Crystal Heart Spell,5.0,9,122,"""Twilight Sparkle, a very special pony and a loyal apprentice of Princess Celestia, sets off on an adventure to find the Crystal Heart Spell and learn to be a true leader""-- Provided by publisher.",131,https://covers.openlibrary.org/b/id/None-L.jpg,"{'Anger': 0.0, 'Anticipation': 0.1285818484943211, 'Disgust': 0.0, 'Fear': 0.009794727519016357, 'Joy': 0.4106491611962071, 'Sadness': 0.0, 'Surprise': 0.05366260289673857, 'Trust': 0.3973116598937168}",
116,229,229,9780545160452,havoc,0.0,9,182,"""Everyone knows the rumors--if you gather the right things and say the right words, you\'ll be taken to Malice, a world that exists within a terrifying comic book. Seth managed to escape from Malice, but it meant leaving his best friend, Kady, trapped there. And he\'s not sure whether he should try to take down the Malice comic from his own world or go back with an artifact he thinks can help from within. He is sure that he\'s desperate to save Kady. Meanwhile, Kady has her own battles to fight. She\'s trying to find Havoc, a rebel group of kids who want to fight Tall Jake, Malice\'s cruel overlord. But she can\'t help feeling that someone\'s watching her and that Tall Jake knows what her plans are before she puts them into action. Malice is spreading. Tall Jake is gaining influence on the world outside the comic. Seth and Kady think that if they gather the right objects and find the right people, they\'ll be able to defeat Tall Jake once and for all. The only question is...how?""--Dust cover flap.",0,https://covers.openlibrary.org/b/id/6596026-L.jpg,"{'Anger': 0.2449037641035366, 'Anticipation': 0.11725293132328311, 'Disgust': 0.02866533927499131, 'Fear': 0.27729844189500963, 'Joy': 0.07853734079201038, 'Sadness': 0.0780000632091274, 'Surprise': 0.011346038367940332, 'Trust': 0.16399608103410135}",
117,239,239,61992259,The One and Only Ivan,5.0,9,189,"Ivan is an easygoing gorilla. Living at the Exit 8 Big Top Mall and Video Arcade, he has grown accustomed to humans watching him through the glass walls of his domain. He rarely misses his life in the jungle. In fact, he hardly ever thinks about it at all.<br /><br />Instead, Ivan thinks about TV shows he's seen and about his friends Stella, an elderly elephant, and Bob, a stray dog. But mostly Ivan thinks about art and how to capture the taste of a mango or the sound of leaves with color and a well-placed line.<br /><br />Then he meets Ruby, a baby elephant taken from her family, and she makes Ivan see their home--and his own art--through new eyes. When Ruby arrives, change comes with her, and it's up to Ivan to make it a change for the better.<br /><br />Katherine Applegate blends humor and poignancy to create Ivan's unforgettable first-person narration in a story of friendship, art, and hope.",0,https://images.gr-assets.com/books/1424981397m/11594337.jpg,"{'Anger': 0.0, 'Anticipation': 0.2993654822335025, 'Disgust': 0.0, 'Fear': 0.08299492385786801, 'Joy': 0.35609137055837564, 'Sadness': 0.024048223350253806, 'Surprise': 0.023286802030456855, 'Trust': 0.21421319796954316}",
118,240,240,9780060283292,If you take a mouse to school ,5.0,9,190,"If you take a mouse to school, he'll ask you for your lunch box. When you give him your lunch box, he'll want a sandwich to go in it. Then he'll need a notebook and some pencils. He'll probably want to share your backpack, too.  The famous mouse from If You Take a Mouse to the Movies and If You Give a Mouse a Cookie is back for his first day of school. Only Laura Numeroff and Felicia Bond could make school this much fun!  A perfect addition to the classic and beloved series—be sure to collect them all!",0,https://covers.openlibrary.org/b/id/24732-L.jpg,"{'Anger': 0.06915920659996488, 'Anticipation': 0.12743549236440233, 'Disgust': 0.0, 'Fear': 0.0, 'Joy': 0.42926101456907134, 'Sadness': 0.035457258206073365, 'Surprise': 0.0, 'Trust': 0.338687028260488}",
119,252,252,375912789,Andrew lost in the bathroom,5.0,9,144,"When Andrew and Judy’s neighbor gives her dog a bath, microscopic Andrew and Judy find themselves washed off the dog and lost in the bathroom! They’ll have to use their wits–and Thudd’s storehouse of facts–if they’re to survive run-ins with mold, mildew, an ocean of soapy water, and a predatory spider on their way back to the Atom Sucker.",86,https://covers.openlibrary.org/b/id/233770-L.jpg,"{'Anger': 0.07474903474903474, 'Anticipation': 0.0433976833976834, 'Disgust': 0.16895752895752897, 'Fear': 0.13513513513513514, 'Joy': 0.22440154440154442, 'Sadness': 0.09652509652509653, 'Surprise': 0.0, 'Trust': 0.25683397683397685}",
120,253,253,1593691009,The Stolen Sapphire,5.0,9,199,"Samantha and Nellie set sail for Europe aboard an ocean liner in 1906. Also traveling on the ship is a world-famous archaeologist with the legendary sapphire he discovered. Before the archaeologist can deliver his treasure to a London museum, the priceless jewel disappears. Samantha realizes that every one of the ship's first-class passengers is a suspect -- and one of them must be the thief! Can Samantha and Nellie uncover the real culprit and find the missing jewel? The book includes an illustrated ""Looking Back"" essay and a glossary of French words used in the story.",181,https://covers.openlibrary.org/b/id/871232-L.jpg,"{'Anger': 0.05694698354661792, 'Anticipation': 0.1692870201096892, 'Disgust': 0.05, 'Fear': 0.16617915904936015, 'Joy': 0.2177330895795247, 'Sadness': 0.10429616087751371, 'Surprise': 0.10703839122486289, 'Trust': 0.12851919561243144}",
121,255,255,671727516,My rotten redheaded older brother,4.0,9,201,"There's nothing worse than a rotten redheaded older brother who can do
everything you can do better! Patricia's brother Richard could run the
fastest, climb the highest, and spit the farthest and still smile his
extra-rotten, greeny-toothed, weasel-eyed grin. But when little Patricia
wishes on a shooting star that she could do something—anything—to show him
up, she finds out just what wishes—and rotten redheaded older brothers—can
really do. Patricia Polacco's boldly and exuberantly painted pictures tell
a lively and warmhearted tale of comic one-upsmanship and brotherly love.",0,https://covers.openlibrary.org/b/id/8309169-L.jpg,"{'Anger': 0.03913859875601455, 'Anticipation': 0.1008097641121934, 'Disgust': 0.0, 'Fear': 0.10456519187888745, 'Joy': 0.29474240112662836, 'Sadness': 0.09629151508038962, 'Surprise': 0.046766811407111836, 'Trust': 0.31768571763877473}",
122,256,256,60288884,The austere academy/A Series of Unfortunate Events,5.0,9,202,"Dear Listener, If you are looking for a story about cheerful youngsters spending a jolly time at boarding school, look elsewhere. Violet, Klaus, and Sunny Baudelaire are intelligent and resourceful children, and you might expect that they would do very well at school.  Don't.  For the Baudelaires, school turns out to be another miserable episode in their unlucky lives. Truth be told, within the chapters that make up this dreadful story, the children will face snapping crabs, strict punishments, dripping fungus, comprehensive exams, violin recitals, S.O.R.E., and the metric system.  It is my solemn duty to stay up all night reading my history of these three hapless youngsters into a microphone, but you may be more comfortable getting a good night's sleep. In that case, you should probably listen to something else.  With all due respect, Lemony Snicket",221,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"{'Anger': 0.07958578646290035, 'Anticipation': 0.15328406196500902, 'Disgust': 0.10505657856277925, 'Fear': 0.09131905298759865, 'Joy': 0.21182512839784542, 'Sadness': 0.09958662157083806, 'Surprise': 0.03590964132114076, 'Trust': 0.22343312873188861}",
123,258,258,9780060835217,More scary storys,4.0,9,201,"Do you like to be scared? Ellen had just fallen asleep when she heard a
strange voice. ""Ellen,"" it whispered, ""I am coming up the stairs."" Ellen
was frightened and called her parents, but they didn't hear her, and they
didn't come. . . . Welcome to the frightening world of Scary Stories, a
collection of folklorist Alvin Schwartz’s most alarming tales of horror,
dark revenge, and supernatural events of all time, with spine-tingling
illustrations by renowned artist Brett Helquist.",111,https://covers.openlibrary.org/b/id/9096870-L.jpg,"{'Anger': 0.10827947811242532, 'Anticipation': 0.13912937446652845, 'Disgust': 0.039995122546030965, 'Fear': 0.3486160224362882, 'Joy': 0.030484087306426044, 'Sadness': 0.10254846969881722, 'Surprise': 0.2090598707474698, 'Trust': 0.0218875746860139}",
124,259,259,9780399245404,Lemonade club,5.0,9,201,"When Marilyn and her teacher, Miss Wichelman, both get cancer, they
encourage each other and, aided by medical treatments and support from
friends, they get better and learn that when life hands you lemons, make
lemonade!",0,http://books.google.com/books/content?id=z179DQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"{'Anger': 0.06226394734002375, 'Anticipation': 0.04726448688896083, 'Disgust': 0.09096795079313695, 'Fear': 0.17254775008093234, 'Joy': 0.15517427430667963, 'Sadness': 0.13531887342181936, 'Surprise': 0.0, 'Trust': 0.33646271716844717}",
125,260,260,399231668,Thank you Mr.Falker,5.0,9,204,"At first, Trisha loves school, but her difficulty learning to read makes
her feel dumb, until, in the fifth grade, a new teacher helps her
understand and overcome her problem.",0,https://covers.openlibrary.org/b/id/6452791-L.jpg,"{'Anger': 0.059772727272727276, 'Anticipation': 0.06306818181818181, 'Disgust': 0.016022727272727272, 'Fear': 0.1470454545454545, 'Joy': 0.1348863636363636, 'Sadness': 0.1171590909090909, 'Surprise': 0.040795454545454544, 'Trust': 0.42124999999999996}",
126,264,264,399221336,Chicken Sunday,4.0,9,206,"To thank Miss Eula for her wonderful Sunday chicken dinners, three children
sell decorated eggs to buy her a beautiful Easter hat.",0,https://covers.openlibrary.org/b/id/259500-L.jpg,"{'Anger': 0.0, 'Anticipation': 0.0889153349200952, 'Disgust': 0.0, 'Fear': 0.12036722203332198, 'Joy': 0.5430125807548453, 'Sadness': 0.06443386603196191, 'Surprise': 0.07701462087725262, 'Trust': 0.10625637538252294}",
127,269,269,9780142410370,Matilda,5.0,9,208,"Matilda applies her untapped mental powers to rid the school of the evil, child-hating headmistress, Miss Trunchbull, and restore her nice teacher, Miss Honey, to financial security.",240,https://covers.openlibrary.org/b/id/8745182-L.jpg,"{'Anger': 0.17833062078586373, 'Anticipation': 0.060799813996744945, 'Disgust': 0.08811904208323645, 'Fear': 0.2524994187398279, 'Joy': 0.05417344803534062, 'Sadness': 0.16624040920716113, 'Surprise': 0.0, 'Trust': 0.19983724715182513}",
128,270,270,9780545160933,The Summer Before,5.0,9,208,"During the summer before their seventh-grade year, Kristy, Mary Anne, Claudia, and Stacey tackle difficulties, including family problems, crushes, moving, and making new friends.",0,https://covers.openlibrary.org/b/id/9052070-L.jpg,"{'Anger': 0.18427104093208643, 'Anticipation': 0.0, 'Disgust': 0.053962900505902196, 'Fear': 0.15529664264908785, 'Joy': 0.24390617813889312, 'Sadness': 0.27027441361336807, 'Surprise': 0.09228882416066227, 'Trust': 0.0}",
129,3,3,9780439554909,Harry Potter and the Goblet of Fire,5.0,10,3,"Fourteen-year-old Harry Potter joins the Weasleys at the Quidditch World Cup, then enters his fourth year at Hogwarts Academy where he is mysteriously entered in an unusual contest that challenges his wizarding skills, friendships and character, amid signs that an old enemy is growing stronger.",0,,"{'Anger': 0.1693315353496436, 'Anticipation': 0.10691581583509921, 'Disgust': 0.1564245810055866, 'Fear': 0.1716432286649971, 'Joy': 0.046619148526295506, 'Sadness': 0.054132151801194364, 'Surprise': 0.0, 'Trust': 0.29493353881718354}",
